penicillin,batch_id,time
6.5239,52829.0,62.2
6.5605,52009.0,62.4
6.5966,53186.0,62.6
6.6327,52362.0,62.8
6.6687,52539.0,63.0
6.7046,53214.0,63.2
6.7405,53890.0,63.4
6.7763,53566.0,63.6
6.8122,54242.0,63.8
6.8484,53919.0,64.0
6.8845,54096.0,64.2
6.9206,53772.0,64.4
6.9566,54449.0,64.6
6.9924,54624.0,64.8
7.0283,54300.0,65.0
7.0637,55473.0,65.2
7.099,55146.0,65.4
7.1344,55819.0,65.6
7.1696,55492.0,65.8
7.2049,55165.0,66.0
7.2403,55838.0,66.2
7.2752,56509.0,66.4
7.3097,56678.0,66.6
7.3436,55844.0,66.8
7.3774,56010.0,67.0
7.4115,56677.0,67.2
7.4454,56343.0,67.4
7.4791,56508.0,67.6
7.5126,57172.0,67.8
7.5459,57335.0,68.0
7.5799,57502.0,68.2
7.6142,57670.0,68.4
7.6485,57338.0,68.6
7.6826,58505.0,68.8
7.7169,58673.0,69.0
7.7508,58339.0,69.2
7.7841,59002.0,69.4
7.8178,58667.0,69.6
7.8514,58832.0,69.8
7.8856,58999.0,70.0
7.92,59667.0,70.2
7.9544,59336.0,70.4
7.9887,59504.0,70.6
8.0229,60172.0,70.8
8.0571,60339.0,71.0
8.0914,60007.0,71.2
8.126,60177.0,71.4
8.1603,59845.0,71.6
8.1945,60512.0,71.8
8.2289,61181.0,72.0
8.2638,60352.0,72.2
8.2988,60523.0,72.4
8.3335,61193.0,72.6
8.3683,61364.0,72.8
8.4033,62035.0,73.0
8.4382,61706.0,73.2
8.4726,61874.0,73.4
8.5067,62541.0,73.6
8.541,62710.0,73.8
8.5755,61878.0,74.0
8.6097,62546.0,74.2
8.6438,62713.0,74.4
8.6781,62881.0,74.6
8.7124,63549.0,74.8
8.7472,63719.0,75.0
8.7906,62927.0,75.2
8.8343,64136.0,75.4
8.8783,64347.0,75.6
8.9226,64558.0,75.8
8.9674,64773.0,76.0
9.0069,63961.0,76.2
9.0463,64649.0,76.4
9.0873,65345.0,76.6
9.1284,65041.0,76.8
9.1695,64737.0,77.0
9.2113,64937.0,77.2
9.2531,65137.0,77.4
9.295,65337.0,77.6
9.3374,66539.0,77.8
9.3791,66738.0,78.0
9.4211,66439.0,78.2
9.4631,66639.0,78.4
9.5063,66846.0,78.6
9.5503,66556.0,78.8
9.5949,67770.0,79.0
9.6398,66985.0,79.2
9.685,67701.0,79.4
9.7306,67919.0,79.6
9.7763,67638.0,79.8
9.8222,67857.0,80.0
9.8613,68044.0,80.2
9.9001,68229.0,80.4
9.9389,68913.0,80.6
9.9778,68599.0,80.8
10.017,69285.0,81.0
10.057,69478.0,81.2
10.098,69670.0,81.4
10.139,70366.0,81.6
10.179,70059.0,81.8
10.219,70750.0,82.0
10.259,69941.0,82.2
10.299,71130.0,82.4
10.338,70817.0,82.6
10.377,71003.0,82.8
10.416,71191.0,83.0
10.455,71377.0,83.2
10.494,72061.0,83.4
10.534,71750.0,83.6
10.574,71441.0,83.8
10.614,72634.0,84.0
10.654,71826.0,84.2
10.694,72018.0,84.4
10.735,72213.0,84.6
10.777,72910.0,84.8
10.819,73610.0,85.0
10.861,73314.0,85.2
10.903,74014.0,85.4
10.944,73209.0,85.6
10.984,73401.0,85.8
11.024,73591.0,86.0
11.065,73785.0,86.2
11.105,73975.0,86.4
11.145,74166.0,86.6
11.184,74356.0,86.8
11.224,75545.0,87.0
11.264,75736.0,87.2
11.303,74923.0,87.4
11.342,76107.0,87.6
11.38,75288.0,87.8
11.419,75973.0,88.0
11.458,76660.0,88.2
11.497,76346.0,88.4
11.535,76529.0,88.6
11.573,77211.0,88.8
11.611,76391.0,89.0
11.649,77073.0,89.2
11.688,77255.0,89.4
11.725,76934.0,89.6
11.762,78111.0,89.8
11.8,77288.0,90.0
11.837,77467.0,90.2
11.875,78149.0,90.4
11.913,77829.0,90.6
11.951,79011.0,90.8
11.989,78192.0,91.0
12.028,78375.0,91.2
12.067,78561.0,91.4
12.105,78745.0,91.6
12.144,78929.0,91.8
12.183,79113.0,92.0
12.221,79296.0,92.2
12.26,79982.0,92.4
12.299,79666.0,92.6
12.337,80351.0,92.8
12.376,80036.0,93.0
12.415,80220.0,93.2
12.454,80408.0,93.4
12.493,81596.0,93.6
12.533,81782.0,93.8
12.572,81471.0,94.0
12.611,81158.0,94.2
12.65,82341.0,94.4
12.689,82027.0,94.6
12.728,82714.0,94.8
12.766,81895.0,95.0
12.804,83077.0,95.2
12.842,82257.0,95.4
12.88,82940.0,95.6
12.919,83623.0,95.8
12.957,82808.0,96.0
12.996,83491.0,96.2
13.035,84177.0,96.4
13.074,83862.0,96.6
13.112,84547.0,96.8
13.151,84232.0,97.0
13.189,84913.0,97.2
13.227,84091.0,97.4
13.264,84269.0,97.6
13.302,84448.0,97.8
13.339,84626.0,98.0
13.376,85801.0,98.2
13.412,85976.0,98.4
13.449,85150.0,98.6
13.486,85826.0,98.8
13.522,85499.0,99.0
13.558,86670.0,99.2
13.593,86837.0,99.4
13.628,86504.0,99.6
13.664,87173.0,99.8
13.699,86840.0,100.0
13.735,87010.0,100.2
13.771,87184.0,100.4
13.808,87357.0,100.6
13.844,87531.0,100.8
13.881,87204.0,101.0
13.918,87880.0,101.2
13.954,87555.0,101.4
13.992,87735.0,101.6
14.03,87917.0,101.8
14.068,88097.0,102.0
14.106,89277.0,102.2
14.144,89457.0,102.4
14.181,89635.0,102.6
14.218,88809.0,102.8
14.254,89482.0,103.0
14.29,90152.0,103.2
14.325,89823.0,103.4
14.361,90494.0,103.6
14.397,89665.0,103.8
14.433,89833.0,104.0
14.468,90002.0,104.2
14.504,91170.0,104.4
14.539,90840.0,104.6
14.575,91011.0,104.8
14.612,90685.0,105.0
14.649,90861.0,105.2
14.685,91034.0,105.4
14.72,92202.0,105.6
14.756,91873.0,105.8
14.792,92541.0,106.0
14.827,92708.0,106.2
14.861,92872.0,106.4
14.896,93038.0,106.6
14.931,93204.0,106.8
14.966,92371.0,107.0
15.001,93039.0,107.2
15.037,93707.0,107.4
15.072,93873.0,107.6
15.107,93540.0,107.8
15.143,93212.0,108.0
15.179,94381.0,108.2
15.214,93548.0,108.4
15.25,94220.0,108.6
15.287,94398.0,108.8
15.324,95074.0,109.0
15.36,94245.0,109.2
15.395,95411.0,109.4
15.43,94576.0,109.6
15.465,95742.0,109.8
15.5,95409.0,110.0
15.535,96078.0,110.2
15.571,95248.0,110.4
15.607,95421.0,110.6
15.643,95590.0,110.8
15.679,95761.0,111.0
15.715,96435.0,111.2
15.751,96104.0,111.4
15.786,96272.0,111.6
15.821,97437.0,111.8
15.855,97600.0,112.0
15.89,97768.0,112.2
15.927,97942.0,112.4
15.964,97618.0,112.6
16.001,98293.0,112.8
16.038,97471.0,113.0
16.074,98145.0,113.2
16.111,98817.0,113.4
16.147,98990.0,113.6
16.183,99162.0,113.8
16.218,98831.0,114.0
16.254,98500.0,114.2
16.289,99168.0,114.4
16.324,99834.0,114.6
16.36,99002.0,114.8
16.394,99167.0,115.0
16.428,99830.0,115.2
16.464,99999.0,115.4
16.5,100670.0,115.6
16.535,100840.0,115.8
16.57,101000.0,116.0
16.605,100170.0,116.2
16.641,101340.0,116.4
16.676,100510.0,116.6
16.712,100680.0,116.8
16.749,101350.0,117.0
16.786,102030.0,117.2
16.823,101710.0,117.4
16.859,102380.0,117.6
16.897,102560.0,117.8
16.934,102240.0,118.0
16.971,102420.0,118.2
17.008,102590.0,118.4
17.045,103260.0,118.6
17.082,102940.0,118.8
17.119,103120.0,119.0
17.156,103790.0,119.2
17.192,102970.0,119.4
17.228,104140.0,119.6
17.263,103810.0,119.8
17.303,104000.0,120.0
17.342,104680.0,120.2
17.381,103870.0,120.4
17.42,104050.0,120.6
17.459,105240.0,120.8
17.5,104940.0,121.0
17.54,105630.0,121.2
17.581,104820.0,121.4
17.621,106020.0,121.6
17.662,105710.0,121.8
17.702,105400.0,122.0
17.743,105600.0,122.2
17.785,106800.0,122.4
17.827,107000.0,122.6
17.869,106200.0,122.8
17.911,106900.0,123.0
17.953,106600.0,123.2
17.995,107300.0,123.4
18.038,108010.0,123.6
18.08,108210.0,123.8
18.122,107910.0,124.0
18.164,108110.0,124.2
18.206,108810.0,124.4
18.248,108510.0,124.6
18.291,108720.0,124.8
18.333,109420.0,125.0
18.375,108620.0,125.2
18.418,109320.0,125.4
18.46,109530.0,125.6
18.503,109230.0,125.8
18.545,109430.0,126.0
18.587,110630.0,126.2
18.629,110840.0,126.4
18.671,111040.0,126.6
18.713,110240.0,126.8
18.755,110440.0,127.0
18.796,111130.0,127.2
18.838,110830.0,127.4
18.879,112030.0,127.6
18.919,111220.0,127.8
18.96,111420.0,128.0
19.0,111610.0,128.2
19.038,112290.0,128.4
19.076,111970.0,128.6
19.113,112650.0,128.8
19.151,112830.0,129.0
19.188,112500.0,129.2
19.225,113680.0,129.4
19.262,113360.0,129.6
19.3,113040.0,129.8
19.338,113220.0,130.0
19.376,113900.0,130.2
19.414,113580.0,130.4
19.453,113770.0,130.6
19.492,113950.0,130.8
19.531,114140.0,131.0
19.57,114330.0,131.2
19.609,114510.0,131.4
19.647,115700.0,131.6
19.685,115870.0,131.8
19.723,116060.0,132.0
19.762,115740.0,132.2
19.801,115930.0,132.4
19.839,115610.0,132.6
19.877,116790.0,132.8
19.914,116970.0,133.0
19.95,116140.0,133.2
19.987,117320.0,133.4
20.023,116490.0,133.6
20.06,117660.0,133.8
20.097,117840.0,134.0
20.132,117010.0,134.2
20.169,117680.0,134.4
20.205,117860.0,134.6
20.24,117520.0,134.8
20.274,118180.0,135.0
20.309,118350.0,135.2
20.345,119020.0,135.4
20.379,118680.0,135.6
20.415,118350.0,135.8
20.449,119520.0,136.0
20.483,118680.0,136.2
20.517,119340.0,136.4
20.55,119500.0,136.6
20.583,119650.0,136.8
20.616,119810.0,137.0
20.651,119970.0,137.2
20.684,120630.0,137.4
20.718,119800.0,137.6
20.753,119960.0,137.8
20.787,121120.0,138.0
20.822,120790.0,138.2
20.857,120460.0,138.4
20.892,121120.0,138.6
20.926,121290.0,138.8
20.961,120950.0,139.0
20.996,122120.0,139.2
21.031,121790.0,139.4
21.065,122450.0,139.6
21.099,121610.0,139.8
21.139,122300.0,140.0
21.18,122000.0,140.2
21.219,123180.0,140.4
21.257,122370.0,140.6
21.295,123540.0,140.8
21.333,122730.0,141.0
21.372,122910.0,141.2
21.41,124100.0,141.4
21.449,123780.0,141.6
21.487,123460.0,141.8
21.525,124640.0,142.0
21.563,123820.0,142.2
21.601,125000.0,142.4
21.638,124690.0,142.6
21.675,125360.0,142.8
21.712,125040.0,143.0
21.749,125210.0,143.2
21.786,125390.0,143.4
21.824,126070.0,143.6
21.861,125250.0,143.8
21.898,125920.0,144.0
21.934,125600.0,144.2
21.969,126760.0,144.4
22.004,125930.0,144.6
22.039,127090.0,144.8
22.073,127260.0,145.0
22.105,126910.0,145.2
22.138,126560.0,145.4
22.17,126720.0,145.6
22.203,127370.0,145.8
22.237,127040.0,146.0
22.271,127700.0,146.2
22.305,127860.0,146.4
22.339,128020.0,146.6
22.373,128180.0,146.8
22.407,128340.0,147.0
22.44,129000.0,147.2
22.474,129170.0,147.4
22.509,129330.0,147.6
22.544,129500.0,147.8
22.579,129170.0,148.0
22.614,129830.0,148.2
22.648,129500.0,148.4
22.681,130150.0,148.6
22.712,129300.0,148.8
22.742,129940.0,149.0
22.772,129580.0,149.2
22.802,130230.0,149.4
22.832,129870.0,149.6
22.86,130000.0,149.8
22.888,130130.0,150.0
22.921,131290.0,150.2
22.953,130440.0,150.4
22.989,131610.0,150.6
23.025,131780.0,150.8
23.061,130950.0,151.0
23.096,131120.0,151.2
23.131,131790.0,151.4
23.168,131460.0,151.6
23.204,132130.0,151.8
23.24,132300.0,152.0
23.277,132980.0,152.2
23.313,133150.0,152.4
23.348,133310.0,152.6
23.38,132960.0,152.8
23.414,133120.0,153.0
23.447,133780.0,153.2
23.48,132930.0,153.4
23.514,133600.0,153.6
23.549,133260.0,153.8
23.585,134430.0,154.0
23.621,134600.0,154.2
23.658,133780.0,154.4
23.694,133950.0,154.6
23.73,135120.0,154.8
23.766,135290.0,155.0
23.803,135460.0,155.2
23.84,135140.0,155.4
23.878,134820.0,155.6
23.917,135000.0,155.8
23.955,135690.0,156.0
23.993,136370.0,156.2
24.031,135550.0,156.4
24.069,135730.0,156.6
24.106,136910.0,156.8
24.143,137080.0,157.0
24.179,136750.0,157.2
24.215,137420.0,157.4
24.25,137080.0,157.6
24.285,137250.0,157.8
24.322,137930.0,158.0
24.359,138100.0,158.2
24.393,138270.0,158.4
24.428,138430.0,158.6
24.463,138600.0,158.8
24.499,138270.0,159.0
24.537,138950.0,159.2
24.575,138130.0,159.4
24.61,138790.0,159.6
24.645,138460.0,159.8
24.673,138590.0,160.0
24.676,138610.0,160.2
24.681,139630.0,160.4
24.685,138650.0,160.6
24.69,139170.0,160.8
24.696,139200.0,161.0
24.702,139730.0,161.2
24.711,138770.0,161.4
24.719,139310.0,161.6
24.727,139350.0,161.8
24.734,139390.0,162.0
24.741,139420.0,162.2
24.748,139960.0,162.4
24.757,140000.0,162.6
24.768,140050.0,162.8
24.778,139100.0,163.0
24.789,139160.0,163.2
24.8,140210.0,163.4
24.812,139760.0,163.6
24.823,139820.0,163.8
24.833,139870.0,164.0
24.844,139420.0,164.2
24.854,139470.0,164.4
24.864,140020.0,164.6
24.874,139570.0,164.8
24.884,139620.0,165.0
24.894,140170.0,165.2
24.905,140720.0,165.4
24.916,140270.0,165.6
24.927,140320.0,165.8
24.937,139880.0,166.0
24.948,140430.0,166.2
24.959,140980.0,166.4
24.97,140040.0,166.6
24.981,140590.0,166.8
24.992,140640.0,167.0
25.003,140200.0,167.2
25.012,140740.0,167.4
25.022,141290.0,167.6
25.031,140330.0,167.8
25.04,140380.0,168.0
25.051,141430.0,168.2
25.061,141480.0,168.4
25.072,141030.0,168.6
25.084,141090.0,168.8
25.097,141650.0,169.0
25.11,140720.0,169.2
25.125,140790.0,169.4
25.14,141860.0,169.6
25.154,141430.0,169.8
25.169,141510.0,170.0
25.198,141650.0,170.2
25.229,141290.0,170.4
25.262,141450.0,170.6
25.297,141620.0,170.8
25.333,142790.0,171.0
25.368,142960.0,171.2
25.402,142620.0,171.4
25.435,142780.0,171.6
25.468,143440.0,171.8
25.501,143100.0,172.0
25.534,143750.0,172.2
25.567,142910.0,172.4
25.599,144060.0,172.6
25.629,143210.0,172.8
25.659,144350.0,173.0
25.689,144500.0,173.2
25.72,144640.0,173.4
25.75,144790.0,173.6
25.782,144940.0,173.8
25.813,145090.0,174.0
25.845,144240.0,174.2
25.878,144400.0,174.4
25.91,144550.0,174.6
25.942,145210.0,174.8
25.974,145360.0,175.0
26.006,145010.0,175.2
26.036,145660.0,175.4
26.066,146300.0,175.6
26.097,145450.0,175.8
26.127,146090.0,176.0
26.156,145730.0,176.2
26.185,146370.0,176.4
26.215,147010.0,176.6
26.245,146160.0,176.8
26.275,146300.0,177.0
26.305,146950.0,177.2
26.337,147600.0,177.4
26.369,147750.0,177.6
26.4,147400.0,177.8
26.432,148050.0,178.0
26.463,147200.0,178.2
26.494,148350.0,178.4
26.524,148490.0,178.6
26.553,148130.0,178.8
26.582,147770.0,179.0
26.612,148410.0,179.2
26.642,148560.0,179.4
26.672,148700.0,179.6
26.703,148850.0,179.8
26.733,148990.0,180.0
26.763,149640.0,180.2
26.793,148780.0,180.4
26.824,149430.0,180.6
26.856,149580.0,180.8
26.886,150230.0,181.0
26.916,149370.0,181.2
26.945,150510.0,181.4
26.975,150650.0,181.6
27.005,150790.0,181.8
27.035,149940.0,182.0
27.064,151080.0,182.2
27.095,150720.0,182.4
27.125,150370.0,182.6
27.155,151510.0,182.8
27.184,150650.0,183.0
27.212,151280.0,183.2
27.241,150920.0,183.4
27.268,151550.0,183.6
27.296,151680.0,183.8
27.323,152310.0,184.0
27.351,151450.0,184.2
27.379,152580.0,184.4
27.408,152720.0,184.6
27.436,152350.0,184.8
27.464,152990.0,185.0
27.492,152120.0,185.2
27.52,152250.0,185.4
27.547,152380.0,185.6
27.573,152510.0,185.8
27.599,153130.0,186.0
27.626,153260.0,186.2
27.653,152890.0,186.4
27.679,154010.0,186.6
27.707,153640.0,186.8
27.734,154280.0,187.0
27.762,153410.0,187.2
27.788,153530.0,187.4
27.815,153660.0,187.6
27.842,154290.0,187.8
27.866,154400.0,188.0
27.889,154010.0,188.2
27.912,155120.0,188.4
27.936,155240.0,188.6
27.962,154360.0,188.8
27.988,155480.0,189.0
28.014,155610.0,189.2
28.041,155730.0,189.4
28.068,155860.0,189.6
28.094,155490.0,189.8
28.12,155610.0,190.0
28.144,156230.0,190.2
28.169,155350.0,190.4
28.196,155980.0,190.6
28.226,156120.0,190.8
28.255,156260.0,191.0
28.286,156400.0,191.2
28.316,156050.0,191.4
28.346,156690.0,191.6
28.375,157330.0,191.8
28.401,157450.0,192.0
28.426,157570.0,192.2
28.45,156690.0,192.4
28.473,156800.0,192.6
28.495,157900.0,192.8
28.517,157500.0,193.0
28.538,157600.0,193.2
28.56,157210.0,193.4
28.582,157310.0,193.6
28.606,158430.0,193.8
28.631,157550.0,194.0
28.657,158670.0,194.2
28.682,158290.0,194.4
28.707,158910.0,194.6
28.731,159020.0,194.8
28.755,158640.0,195.0
28.778,158250.0,195.2
28.8,158350.0,195.4
28.822,158450.0,195.6
28.843,158550.0,195.8
28.864,158650.0,196.0
28.887,158760.0,196.2
28.911,159880.0,196.4
28.936,159990.0,196.6
28.96,160110.0,196.8
28.983,159720.0,197.0
29.004,159320.0,197.2
29.024,160410.0,197.4
29.044,159510.0,197.6
29.064,160100.0,197.8
29.083,160190.0,198.0
29.105,159790.0,198.2
29.127,159900.0,198.4
29.149,161000.0,198.6
29.171,160610.0,198.8
29.193,160710.0,199.0
29.214,161310.0,199.2
29.234,161410.0,199.4
29.255,161500.0,199.6
29.275,161100.0,199.8
29.292,161180.0,200.0
29.303,161730.0,200.2
29.314,160780.0,200.4
29.326,160840.0,200.6
29.338,161890.0,200.8
29.351,161950.0,201.0
29.363,162010.0,201.2
29.376,162070.0,201.4
29.388,162130.0,201.6
29.4,162190.0,201.8
29.411,161240.0,202.0
29.422,162290.0,202.2
29.432,161330.0,202.4
29.438,162360.0,202.6
29.445,161900.0,202.8
29.454,162440.0,203.0
29.464,161490.0,203.2
29.475,162540.0,203.4
29.485,162080.0,203.6
29.496,162130.0,203.8
29.507,162690.0,204.0
29.518,162240.0,204.2
29.529,162790.0,204.4
29.54,162340.0,204.6
29.55,162890.0,204.8
29.56,162430.0,205.0
29.569,162480.0,205.2
29.579,162020.0,205.4
29.589,162070.0,205.6
29.6,163120.0,205.8
29.611,162670.0,206.0
29.622,162720.0,206.2
29.633,163270.0,206.4
29.643,162820.0,206.6
29.654,162870.0,206.8
29.665,162420.0,207.0
29.675,162470.0,207.2
29.686,162520.0,207.4
29.696,163570.0,207.6
29.706,163120.0,207.8
29.716,162660.0,208.0
29.726,163710.0,208.2
29.735,163250.0,208.4
29.744,163790.0,208.6
29.753,163840.0,208.8
29.762,163380.0,209.0
29.771,163420.0,209.2
29.78,163960.0,209.4
29.79,164010.0,209.6
29.799,163550.0,209.8
29.809,163590.0,210.0
29.818,163640.0,210.2
29.828,164180.0,210.4
29.84,164240.0,210.6
29.853,164300.0,210.8
29.866,163360.0,211.0
29.879,163920.0,211.2
29.891,164480.0,211.4
29.898,163510.0,211.6
29.903,163530.0,211.8
29.897,163500.0,212.0
29.893,164480.0,212.2
29.894,164480.0,212.4
29.895,164480.0,212.6
29.897,164500.0,212.8
29.903,164520.0,213.0
29.909,163550.0,213.2
29.917,164580.0,213.4
29.924,164620.0,213.6
29.931,163650.0,213.8
29.939,163690.0,214.0
29.947,164220.0,214.2
29.954,164250.0,214.4
29.96,163780.0,214.6
29.968,164820.0,214.8
29.976,164850.0,215.0
29.983,164890.0,215.2
29.991,164420.0,215.4
29.999,164460.0,215.6
30.007,164500.0,215.8
30.015,164540.0,216.0
30.024,164080.0,216.2
30.032,164610.0,216.4
30.041,164650.0,216.6
30.05,164200.0,216.8
30.059,165240.0,217.0
30.068,165280.0,217.2
30.077,165320.0,217.4
30.086,164860.0,217.6
30.094,164400.0,217.8
30.102,164440.0,218.0
30.109,164470.0,218.2
30.116,165500.0,218.4
30.123,165030.0,218.6
30.129,165560.0,218.8
30.136,164590.0,219.0
30.143,165620.0,219.2
30.15,165650.0,219.4
30.157,165190.0,219.6
30.165,165220.0,219.8
30.142,164610.0,220.0
30.113,164960.0,220.2
30.078,164290.0,220.4
30.051,165160.0,220.6
30.039,165090.0,220.8
30.035,164570.0,221.0
30.038,164090.0,221.2
30.042,164100.0,221.4
30.045,165110.0,221.6
30.047,164120.0,221.8
30.046,164610.0,222.0
30.043,164100.0,222.2
30.036,164560.0,222.4
30.033,164040.0,222.6
30.035,165050.0,222.8
30.035,165050.0,223.0
30.033,164040.0,223.2
30.031,164020.0,223.4
30.03,164020.0,223.6
30.032,165020.0,223.8
30.036,165040.0,224.0
30.042,164570.0,224.2
30.046,164580.0,224.4
30.049,165100.0,224.6
30.032,164010.0,224.8
29.986,164790.0,225.0
29.943,164570.0,225.2
29.902,163870.0,225.4
29.861,163160.0,225.6
29.82,163960.0,225.8
29.779,162760.0,226.0
29.739,163560.0,226.2
29.698,162860.0,226.4
29.658,163160.0,226.6
29.618,162960.0,226.8
29.578,161760.0,227.0
29.538,162560.0,227.2
29.498,161360.0,227.4
29.457,161160.0,227.6
29.416,161460.0,227.8
29.375,161260.0,228.0
29.334,161550.0,228.2
29.293,161350.0,228.4
29.253,160650.0,228.6
29.214,159960.0,228.8
29.174,159760.0,229.0
29.134,160560.0,229.2
29.095,160370.0,229.4
29.055,159670.0,229.6
29.015,159470.0,229.8
28.974,159770.0,230.0
28.934,158570.0,230.2
28.894,158870.0,230.4
28.854,159180.0,230.6
28.815,158480.0,230.8
28.776,158290.0,231.0
28.736,158090.0,231.2
28.696,158390.0,231.4
28.657,157200.0,231.6
28.617,157500.0,231.8
28.576,157800.0,232.0
28.536,157600.0,232.2
28.496,157400.0,232.4
28.456,156200.0,232.6
28.415,156000.0,232.8
28.375,155800.0,233.0
28.335,156600.0,233.2
28.295,156400.0,233.4
28.254,156200.0,233.6
28.215,155510.0,233.8
28.175,155310.0,234.0
28.136,154620.0,234.2
28.096,154920.0,234.4
28.057,154220.0,234.6
28.017,155030.0,234.8
27.977,154830.0,235.0
0.001,0.0,0.2
0.00099925,0.0,0.4
0.00099847,0.0,0.6
0.00099776,0.0,0.8
0.00099717,0.0,1.0
0.00099664,0.0,1.2
0.00099615,0.0,1.4
0.00099566,0.0,1.6
0.00099518,0.0,1.8
0.0009947,0.0,2.0
0.00099422,21769.0,2.2
0.00099375,21764.0,2.4
0.00099329,22260.0,2.6
0.00099279,21755.0,2.8
0.00099226,22251.0,3.0
0.00099167,21246.0,3.2
0.00099108,22242.0,3.4
0.00099051,21737.0,3.6
0.00098997,21233.0,3.8
0.00098946,21228.0,4.0
0.00098896,21724.0,4.2
0.00098843,21719.0,4.4
0.00098788,21714.0,4.6
0.00098729,22210.0,4.8
0.0009867,21705.0,5.0
0.00098613,21701.0,5.2
0.00098559,22196.0,5.4
0.00098507,21691.0,5.6
0.00098457,21187.0,5.8
0.00098405,21682.0,6.0
0.00098352,22177.0,6.2
0.00098296,21672.0,6.4
0.00098238,22168.0,6.6
0.0009818,22163.0,6.8
0.00098123,22158.0,7.0
0.00098068,22153.0,7.2
0.00098013,21648.0,7.4
0.00097959,22143.0,7.6
0.00097904,21639.0,7.8
0.00097847,21634.0,8.0
0.00097788,22129.0,8.2
0.00097727,21624.0,8.4
0.00097665,22119.0,8.6
0.00097604,22114.0,8.8
0.00097545,21609.0,9.0
0.00097488,21604.0,9.2
0.00097432,21099.0,9.4
0.00097375,21094.0,9.6
0.00097316,22089.0,9.8
0.00097255,22084.0,10.0
0.00097193,21079.0,10.2
0.0009713,22074.0,10.4
0.00097069,21568.0,10.6
0.00097008,21563.0,10.8
0.00096948,21058.0,11.0
0.00096887,21053.0,11.2
0.00096824,22048.0,11.4
0.00096759,21542.0,11.6
0.00096693,22037.0,11.8
0.00096626,22032.0,12.0
0.00096554,21526.0,12.2
0.00096482,21021.0,12.4
0.0009641,21016.0,12.6
0.00096338,22010.0,12.8
0.00096266,21505.0,13.0
0.00096194,21499.0,13.2
0.0009612,21994.0,13.4
0.00096044,20988.0,13.6
0.00095965,20983.0,13.8
0.00095885,21977.0,14.0
0.00095802,21972.0,14.2
0.00095718,20966.0,14.4
0.00095633,20961.0,14.6
0.00095545,20955.0,14.8
0.00095456,21949.0,15.0
0.00095365,21444.0,15.2
0.00095276,21438.0,15.4
0.00095198,21432.0,15.6
0.00095136,21927.0,15.8
0.00095086,21921.0,16.0
0.00095014,21915.0,16.2
0.00094945,21410.0,16.4
0.0009487,20904.0,16.6
0.00094785,21898.0,16.8
0.00094692,21892.0,17.0
0.00094592,20887.0,17.2
0.00094489,21381.0,17.4
0.00094384,20875.0,17.6
0.0009428,20869.0,17.8
0.00094178,21864.0,18.0
0.00094082,21858.0,18.2
0.0009399,21852.0,18.4
0.00093905,21346.0,18.6
0.00093826,20840.0,18.8
0.00093751,21835.0,19.0
0.00093678,20829.0,19.2
0.00093601,21823.0,19.4
0.00093521,20817.0,19.6
0.00093436,20811.0,19.8
0.00093348,20805.0,20.0
0.00093234,20799.0,20.2
0.00093116,20794.0,20.4
0.00092993,21788.0,20.6
0.00092864,21282.0,20.8
0.00092728,21776.0,21.0
0.00092585,21270.0,21.2
0.00092435,21764.0,21.4
0.00092278,21758.0,21.6
0.00092123,20752.0,21.8
0.00091967,21246.0,22.0
0.00091812,20740.0,22.2
0.00091658,20733.0,22.4
0.00091501,20727.0,22.6
0.00091343,20721.0,22.8
0.00091186,21215.0,23.0
0.00091031,20709.0,23.2
0.00090877,21203.0,23.4
0.00090723,20697.0,23.6
0.0009057,20691.0,23.8
0.00090418,21684.0,24.0
0.01792,20762.0,24.2
0.03765,21852.0,24.4
0.057467,21943.0,24.6
0.077179,22033.0,24.8
0.097398,21126.0,25.0
0.11805,22221.0,25.2
0.13885,22317.0,25.4
0.16027,22416.0,25.6
0.18144,21513.0,25.8
0.20305,21613.0,26.0
0.22519,22715.0,26.2
0.24734,21818.0,26.4
0.26961,21921.0,26.6
0.29177,22523.0,26.8
0.31398,23126.0,27.0
0.33707,22232.0,27.2
0.36059,23341.0,27.4
0.3845,22452.0,27.6
0.40852,23064.0,27.8
0.43265,22676.0,28.0
0.45218,23265.0,28.2
0.47179,22855.0,28.4
0.49227,23949.0,28.6
0.51324,23046.0,28.8
0.53412,24142.0,29.0
0.55524,24239.0,29.2
0.57723,23841.0,29.4
0.59987,23945.0,29.6
0.62202,24048.0,29.8
0.64474,24153.0,30.0
0.66838,23762.0,30.2
0.69163,23870.0,30.4
0.71563,23981.0,30.6
0.74061,25097.0,30.8
0.76561,25214.0,31.0
0.79147,24834.0,31.2
0.81759,25456.0,31.4
0.84398,24579.0,31.6
0.87019,24701.0,31.8
0.89669,24825.0,32.0
0.91929,25429.0,32.2
0.9417,26033.0,32.4
0.96351,25133.0,32.6
0.98621,25738.0,32.8
1.009,26344.0,33.0
1.0331,25455.0,33.2
1.0575,26568.0,33.4
1.0808,26177.0,33.6
1.1052,26290.0,33.8
1.1307,26908.0,34.0
1.157,26031.0,34.2
1.1838,26156.0,34.4
1.2115,26285.0,34.6
1.2395,27416.0,34.8
1.2681,26550.0,35.0
1.2968,27184.0,35.2
1.3268,27825.0,35.4
1.357,26967.0,35.6
1.3874,27109.0,35.8
1.4185,27255.0,36.0
1.4476,28392.0,36.2
1.4765,28527.0,36.4
