cumulative_penicillin,substrate,RQ,specific_production_rate,substrate_rate,base_flow,DO,OUR,viscosity,penicillin,batch_id,time
1475713.0880000002,0.00055669,0.0166412668383198,0.0064380952380705,-2.7000000000000504e-05,56.274,11.252,1.9029,58.641,17.984,68,124.0
1478949.4,0.0005622,0.0164948721953107,0.0064380952380705,6.800000000001374e-06,52.691,11.209,1.9209,58.641,18.014,68,124.2
1482252.39,0.00055181,0.0164180907992262,0.0064380952380705,1.980000000000118e-05,48.053,11.2,1.931,58.641,18.045,68,124.4
1485539.908,0.00057316,0.0162284291658002,0.0064380952380705,8.970000000001356e-06,44.32,11.135,1.9548,58.641,18.076,68,124.6
1488811.861,0.00058167,0.0160045040502705,0.0064380952380705,1.4500000000001293e-05,42.99,11.088,1.9834,58.641,18.107,68,124.8
1492204.835,0.00056566,0.0161579420392937,0.0064380952380705,3.7170000000000994e-05,44.815,11.13,1.9657,58.641,18.139,68,125.0
1495500.0200000005,0.0005767,0.0161148014806415,0.0064380952380705,5.937000000000225e-05,48.464,11.112,1.9721,58.641,18.17,68,125.2
1498834.149,0.00058898,0.0161192214111785,0.0064380952380705,3.777000000000258e-05,52.844,11.1,1.9728,58.641,18.201,68,125.4
1502335.728,0.00063253,0.0159763363122,0.0064380952380705,4.512000000000252e-05,56.186,11.023,1.9918,58.641,18.234,68,125.6
1505858.412,0.00061944,0.0160824620771957,0.0064380952380705,8.18000000000298e-06,58.218,11.057,1.9799,58.641,18.267,68,125.8
1509219.0399999998,0.00061078,0.0161186152004046,0.0064380952380705,-1.812999999999663e-05,57.54,11.068,1.9767,58.641,18.298,68,126.0
1512646.59,0.00058488,0.0163680391552723,0.0064380952380705,-6.220999999999908e-05,53.903,11.114,1.9478,58.641,18.33,68,126.2
1515975.965,0.00057085,0.0164960182024886,0.0064380952380705,-5.585999999999916e-05,48.539,11.13,1.9338,58.641,18.361,68,126.4
1519289.552,0.00057032,0.0164476622350334,0.0064380952380705,-5.246999999999927e-05,43.868,11.106,1.9406,58.641,18.392,68,126.6
1522587.258,0.00056358,0.016446939265959,0.0064380952380705,-3.6049999999999446e-05,41.396,11.105,1.9418,58.641,18.423,68,126.8
1525905.898,0.00055831,0.0164674053078961,0.0064380952380705,-2.090000000000056e-06,41.675,11.111,1.9405,58.641,18.454,68,127.0
1529227.0799999998,0.00054883,0.0167303331588899,0.0064380952380705,-3.706000000000199e-05,44.299,11.15,1.911,58.641,18.485,68,127.2
1532550.8039999998,0.00056876,0.0167917694609059,0.0064380952380705,-2.899000000000211e-05,48.82,11.131,1.9051,58.641,18.516,68,127.4
1535748.54,0.00053326,0.017043861050449,0.0064380952380705,-4.650000000002476e-06,53.659,11.215,1.8779,58.641,18.545,68,127.6
1539050.2,0.00053459,0.0170291589116218,0.0064380952380705,4.969999999997402e-06,57.165,11.214,1.8805,58.641,18.575,68,127.8
1542437.4,0.00055366,0.0169281978126336,0.0064380952380705,3.7999999999960944e-06,58.603,11.171,1.8927,58.641,18.606,68,128.0
1545744.3839999998,0.0005538,0.0169307279288645,0.0064380952380705,3.0309999999997587e-05,59.027,11.169,1.8935,58.641,18.636,68,128.2
1549118.329,0.00057256,0.0168443440814893,0.0064380952380705,2.1829999999998163e-05,58.461,11.125,1.9042,58.641,18.667,68,128.4
1552596.6690000002,0.00056357,0.01687701584629,0.0064380952380705,-1.4200000000017482e-06,58.374,11.136,1.9016,58.641,18.699,68,128.6
1555911.675,0.00055642,0.0170797872340274,0.0064380952380705,1.121999999999893e-05,59.693,11.165,1.88,58.641,18.729,68,128.8
1559312.4400000002,0.00055224,0.0172131733104575,0.0064380952380705,8.67999999999927e-06,61.416,11.179,1.8664,58.641,18.76,68,129.0
1562734.724,0.00056502,0.0172257649643487,0.0064380952380705,1.5809999999999617e-05,63.629,11.163,1.8661,58.641,18.791,68,129.2
1566178.62,0.00058124,0.0171510594425331,0.0064380952380705,2.842999999999862e-05,66.36,11.133,1.8752,58.641,18.822,68,129.4
1569625.368,0.00057938,0.0172085561497172,0.0064380952380705,4.2519999999999335e-05,69.64,11.153,1.87,58.641,18.853,68,129.6
1573074.968,0.00058485,0.0172110261755695,0.0064380952380705,3.845999999999915e-05,73.596,11.15,1.8707,58.641,18.884,68,129.8
1576565.25,0.00059476,0.0172364901016432,0.0064380952380705,4.5509999999998526e-05,77.521,11.141,1.869,58.641,18.915,68,130.0
1566834.2000000002,0.00060348,0.0173635936879199,0.0064380952380705,4.243999999999837e-05,80.643,11.155,1.8462,58.641,18.946,68,130.2
1557106.944,0.00062675,0.0172196662155911,0.0064380952380705,4.6189999999998e-05,70.813,11.078,1.8475,58.641,18.978,68,130.4
1547286.279,0.00062182,0.0169823164388814,0.0064380952380705,6.959999999999941e-05,35.407,10.962,1.8586,58.641,19.011,68,130.6
1537364.988,0.00063104,0.0167316769079911,0.0064380952380705,7.843999999999989e-05,17.703,10.875,1.8715,58.641,19.044,68,130.8
1527502.898,0.00066436,0.0165274526494852,0.0064380952380705,7.590000000000002e-05,4.6503,10.763,1.8796,58.641,19.079,68,131.0
1517654.5399999998,0.00068192,0.0164918383730117,0.0064380952380705,0.00010893,1.8845,10.723,1.8685,58.641,19.115,68,131.2
1507796.532,0.00070265,0.0164886539360444,0.0064380952380705,0.00012539,9.7701,10.71,1.8538,58.641,19.151,68,131.4
1497889.392,0.00073075,0.0166428806674565,0.0064380952380705,9.973999999999906e-05,25.531,10.735,1.8218,58.641,19.186,68,131.6
1487993.715,0.00075643,0.0168091964302192,0.0064380952380705,7.954999999999788e-05,44.282,10.778,1.7891,58.641,19.221,68,131.8
1478052.3099999998,0.0007641,0.0167744656917728,0.006425672628865,6.21299999999994e-05,60.65,10.811,1.778,67.624,19.255,68,132.0
1481568.8010000002,0.00076147,0.0168803055224539,0.006425672628865,4.98999999999988e-05,69.988,10.85,1.7631,67.624,19.289,68,132.2
1485050.2759999998,0.00076478,0.0169127948805171,0.006425672628865,-5.029999999996539e-06,80.872,10.879,1.7606,67.624,19.322,68,132.4
1488631.248,0.00078065,0.0169078151006043,0.006425672628865,-5.1959999999999245e-05,89.89,10.879,1.7624,67.624,19.356,68,132.6
1492100.4800000002,0.0007514,0.0170468404603847,0.006425672628865,-6.329999999999987e-05,95.706,10.943,1.7492,67.624,19.388,68,132.8
1495496.028,0.00071214,0.017193922630693,0.006425672628865,-8.534999999999801e-05,97.525,11.011,1.7354,67.624,19.419,68,133.0
1498817.736,0.00069817,0.0172482187560011,0.006425672628865,-8.688999999999817e-05,95.098,11.02,1.731,67.624,19.449,68,133.2
1502103.606,0.00067943,0.0171154397020747,0.006425672628865,-6.0110000000000446e-05,88.324,11.01,1.7455,67.624,19.479,68,133.4
1505430.62,0.00069376,0.0168527079339864,0.006425672628865,-3.6539999999999e-05,78.49,10.926,1.7738,67.624,19.51,68,133.6
1508798.736,0.00069129,0.0167066949657276,0.006425672628865,-2.587999999999849e-05,67.833,10.879,1.7904,67.624,19.542,68,133.8
1512150.222,0.0006756,0.0167440602737526,0.006425672628865,-1.0699999999999732e-05,59.214,10.869,1.7874,67.624,19.574,68,134.0
1515542.672,0.00067229,0.0167515056590248,0.006425672628865,-1.827000000000009e-05,54.525,10.848,1.7877,67.624,19.607,68,134.2
1518880.26,0.00066873,0.016916967780773,0.006425672628865,-3.839999999999842e-05,55.25,10.866,1.7712,67.624,19.639,68,134.4
1522220.664,0.00067549,0.0169752387422932,0.006425672628865,-9.869999999996878e-06,60.067,10.874,1.7662,67.624,19.671,68,134.6
1525525.86,0.00065289,0.0171076893831222,0.006425672628865,-1.9599999999963504e-06,67.467,10.94,1.7535,67.624,19.702,68,134.8
1528873.374,0.00066573,0.0173116853154753,0.006425672628865,1.633000000000211e-05,75.088,10.96,1.7338,67.624,19.733,68,135.0
1532223.864,0.00067033,0.0174724614071663,0.006425672628865,-1.7139999999999866e-05,80.74,10.98,1.7188,67.624,19.764,68,135.2
1535616.9200000002,0.00068506,0.017395121762941,0.006425672628865,2.908999999999616e-05,83.789,10.962,1.7274,67.624,19.795,68,135.4
1538915.625,0.00065835,0.0174482038186819,0.006425672628865,8.009999999995036e-06,83.772,11.005,1.7231,67.624,19.825,68,135.6
1542197.415,0.00068198,0.017252619102224,0.006425672628865,-3.830000000005686e-06,80.076,10.941,1.7436,67.624,19.855,68,135.8
1545559.806,0.00067374,0.0172078973948342,0.006425672628865,2.062999999999225e-05,74.012,10.924,1.7491,67.624,19.886,68,136.0
1548885.3390000002,0.0006665,0.0171117677140584,0.006425672628865,4.966999999999383e-05,67.274,10.896,1.7599,67.624,19.917,68,136.2
1552349.4,0.00070569,0.0168748016650642,0.006425672628865,2.429999999997923e-06,62.795,10.806,1.7857,67.624,19.95,68,136.4
1555738.574,0.00070802,0.0168680765357345,0.006425672628865,-3.860000000002487e-06,61.93,10.793,1.7874,67.624,19.982,68,136.6
1559130.628,0.00068441,0.0170645246445515,0.006425672628865,1.4639999999998637e-05,63.886,10.847,1.7678,67.624,20.014,68,136.8
1562467.66,0.00066988,0.0170971640043643,0.006425672628865,-1.7039999999998746e-05,68.245,10.877,1.7654,67.624,20.045,68,137.0
1565905.6150000002,0.00068114,0.017194260988369,0.006425672628865,-2.879999999999929e-05,72.664,10.881,1.7564,67.624,20.077,68,137.2
1569366.6870000002,0.00068865,0.0171111991996365,0.006425672628865,-1.1910000000000748e-05,75.621,10.868,1.7659,67.624,20.109,68,137.4
1572752.74,0.00067922,0.0172801402225105,0.006425672628865,2.515000000000136e-05,77.622,10.906,1.7496,67.624,20.14,68,137.6
1576141.769,0.0006725,0.0174291311361897,0.006425672628865,1.836000000000097e-05,77.792,10.925,1.7356,67.624,20.171,68,137.8
1579533.7740000002,0.00069503,0.0172489456286169,0.006425672628865,-1.6059999999996058e-05,75.669,10.867,1.7546,67.624,20.202,68,138.0
1582986.756,0.0006995,0.0171373325787425,0.006425672628865,-3.0659999999997026e-05,72.128,10.832,1.767,67.624,20.234,68,138.2
1586422.4799999995,0.00067259,0.017260073677398,0.006425672628865,-1.16999999999947e-06,67.916,10.861,1.7554,67.624,20.266,68,138.4
1589762.525,0.00064856,0.0173874804022624,0.006425672628865,-5.819999999999765e-06,62.486,10.879,1.7434,67.624,20.297,68,138.6
1593143.0720000002,0.00067133,0.0172545561434286,0.006425672628865,-2.996000000000111e-05,56.934,10.82,1.7577,67.624,20.329,68,138.8
1596526.371,0.00068921,0.0171576388103423,0.006425672628865,2.2789999999994352e-05,52.071,10.769,1.7686,67.624,20.361,68,139.0
1599912.422,0.00066954,0.0172284644194593,0.006425672628865,6.252999999999675e-05,49.812,10.789,1.7622,67.624,20.393,68,139.2
1603359.296,0.00069538,0.0170905067326646,0.006425672628865,4.008999999999856e-05,50.908,10.741,1.7774,67.624,20.426,68,139.4
1606849.86,0.00071109,0.0170318483235107,0.006425672628865,2.512999999999776e-05,55.089,10.729,1.7845,67.624,20.459,68,139.6
1610363.82,0.00071142,0.0171459449299716,0.006425672628865,4.106999999999855e-05,60.6,10.75,1.7735,67.624,20.492,68,139.8
1613880.75,0.00071434,0.0171023046655264,0.006425672628865,3.587999999999902e-05,64.721,10.755,1.779,67.624,20.525,68,140.0
1617342.532,0.00071061,0.0170684982711736,0.006425672628865,2.828999999999856e-05,66.419,10.762,1.7835,67.624,20.557,68,140.2
1620865.39,0.00073126,0.0169533192326088,0.006425672628865,2.449999999999895e-05,64.966,10.715,1.7966,67.624,20.59,68,140.4
1624469.984,0.00073938,0.0170194348262993,0.006425672628865,2.256999999999881e-05,61.287,10.702,1.7906,67.624,20.624,68,140.6
1627978.17,0.00073592,0.0169728175155237,0.006425672628865,1.1719999999998224e-05,56.559,10.683,1.7965,67.624,20.657,68,140.8
1631468.57,0.00073691,0.0168955714311929,0.006425672628865,-3.221999999999804e-05,51.601,10.656,1.8057,67.624,20.69,68,141.0
1634941.085,0.00072233,0.0169970672309305,0.006425672628865,-4.733999999999888e-05,48.235,10.675,1.7958,67.624,20.723,68,141.2
1638337.4349999998,0.00069904,0.0171843640387736,0.006425672628865,-4.400999999999921e-05,47.328,10.721,1.7771,67.624,20.755,68,141.4
1641736.473,0.00069204,0.0171628655956098,0.006425672628865,-2.969999999999838e-05,48.666,10.727,1.7802,67.624,20.787,68,141.6
1645159.018,0.00069191,0.0173005452109935,0.006425672628865,-1.3869999999997489e-05,51.42,10.747,1.7669,67.624,20.819,68,141.8
1648584.315,0.00070721,0.0171172179623354,0.006425672628865,-3.639999999999545e-05,54.603,10.715,1.7867,67.624,20.851,68,142.0
1652033.247,0.00070846,0.0170255582758207,0.006425672628865,-5.0159999999996376e-05,57.665,10.716,1.7972,67.624,20.883,68,142.2
1655426.756,0.00066264,0.017360441596233,0.006425672628865,-4.789999999999654e-05,61.005,10.813,1.7633,67.624,20.914,68,142.4
1658743.856,0.00064188,0.0173739150167192,0.006425672628865,-6.167999999999734e-05,63.163,10.838,1.7627,67.624,20.944,68,142.6
1662063.656,0.00064401,0.0173254542712646,0.006425672628865,-7.719999999999811e-05,64.042,10.831,1.7684,67.624,20.974,68,142.8
1665407.16,0.00064553,0.017280227007914,0.006425672628865,-4.882000000000069e-05,64.64,10.824,1.7738,67.624,21.004,68,143.0
1668732.39,0.00063126,0.0172198199209887,0.006425672628865,-4.599999999997976e-06,65.264,10.838,1.7807,67.624,21.034,68,143.2
1672081.384,0.00061382,0.0173305084745599,0.006425672628865,9.34000000000077e-06,65.712,10.865,1.77,67.624,21.064,68,143.4
1675412.044,0.00063728,0.0172590592954865,0.006425672628865,-2.709999999999912e-06,65.338,10.825,1.7781,67.624,21.094,68,143.6
1678745.404,0.00065335,0.0171777081468058,0.006425672628865,-3.7200000000000415e-06,64.751,10.798,1.7872,67.624,21.124,68,143.8
1682081.464,0.00064282,0.0172440252278393,0.0055228002089502,1.0919999999998826e-05,63.996,10.817,1.7811,75.828,21.154,68,144.0
1685340.663,0.00062754,0.0173695516987794,0.0055228002089502,-1.9090000000003007e-05,63.084,10.843,1.7689,75.828,21.183,68,144.2
1688602.472,0.00062474,0.0173928625320493,0.0055228002089502,-4.470000000000084e-05,62.295,10.851,1.7672,75.828,21.212,68,144.4
1691787.24,0.00061819,0.0175694722206182,0.0055228002089502,-3.539000000000031e-05,61.989,10.874,1.7501,75.828,21.24,68,144.6
1694974.5280000002,0.00060865,0.0175581306846124,0.0055228002089502,-6.08300000000017e-05,63.295,10.886,1.7518,75.828,21.268,68,144.8
1698164.336,0.00060743,0.0174650925189981,0.0055228002089502,-5.526000000000219e-05,66.384,10.885,1.7618,75.828,21.296,68,145.0
1701319.524,0.00056671,0.0176157500142909,0.0055228002089502,-5.1590000000001984e-05,70.255,10.958,1.7473,75.828,21.323,68,145.2
1704397.415,0.00056948,0.0176923518933347,0.0055228002089502,-2.715000000000404e-05,72.74,10.967,1.7403,75.828,21.349,68,145.4
1707536.256,0.0005666,0.0177481319272193,0.0055228002089502,-2.386000000000377e-05,73.025,10.973,1.7353,75.828,21.376,68,145.6
1710698.984,0.0005815,0.017609793274252,0.0055228002089502,3.462999999999947e-05,71.277,10.934,1.7495,75.828,21.403,68,145.8
1713842.82,0.00058357,0.0174440104903516,0.0055228002089502,3.212999999999968e-05,68.407,10.905,1.7667,75.828,21.43,68,146.0
1717047.7019999998,0.00060134,0.0172794873231907,0.0055228002089502,2.3619999999999208e-05,65.597,10.858,1.7841,75.828,21.458,68,146.2
1720255.104,0.00060161,0.0170887361926769,0.0055228002089502,8.650000000000483e-06,63.535,10.83,1.8046,75.828,21.486,68,146.4
1723465.0259999998,0.00059022,0.0171066008613679,0.0055228002089502,2.0220000000001057e-05,62.358,10.843,1.8033,75.828,21.514,68,146.6
1726677.468,0.00059015,0.0170215308805256,0.0055228002089502,-2.6300000000001568e-05,62.626,10.831,1.8129,75.828,21.542,68,146.8
1729972.6290000002,0.00060379,0.017024229722758,0.0055228002089502,-4.00300000000004e-05,64.48,10.822,1.8132,75.828,21.571,68,147.0
1733211.755,0.00057504,0.0172091251927239,0.0055228002089502,-2.8189999999999667e-05,67.712,10.881,1.7943,75.828,21.599,68,147.2
1736373.1660000002,0.00056158,0.0173793983044326,0.0055228002089502,-5.108999999999778e-05,71.29,10.926,1.7772,75.828,21.626,68,147.4
1739580.367,0.00056203,0.0175330571477048,0.0055228002089502,-5.005999999999766e-05,74.905,10.948,1.7621,75.828,21.653,68,147.6
1742688.0939999998,0.00053906,0.0176550121876736,0.0055228002089502,-2.623999999999628e-05,77.991,10.997,1.7504,75.828,21.679,68,147.8
1745841.6749999998,0.00055373,0.017699207939672,0.0055228002089502,-2.5469999999996363e-05,79.683,10.986,1.7465,75.828,21.705,68,148.0
1748976.073,0.0005488,0.0178676683039411,0.0055228002089502,-1.906999999999607e-05,80.08,11.006,1.7305,75.828,21.731,68,148.2
1752112.9670000002,0.00053611,0.0179993792313934,0.0055228002089502,-1.887999999999601e-05,78.929,11.027,1.7183,75.828,21.757,68,148.4
1755149.996,0.00054296,0.0180557987509309,0.0055228002089502,-2.6459999999996423e-05,77.7,11.019,1.7133,75.828,21.782,68,148.6
1758211.1819999998,0.00052018,0.0182395127222534,0.0055228002089502,-4.677999999999758e-05,77.711,11.06,1.6965,75.828,21.807,68,148.8
1761274.7680000002,0.00052727,0.0184094694265817,0.0055228002089502,-1.9050000000000043e-05,77.729,11.065,1.6812,75.828,21.832,68,149.0
1764260.032,0.00050202,0.0184959471032059,0.0055228002089502,-2.765000000000041e-05,78.308,11.103,1.6737,75.828,21.856,68,149.2
1767306.489,0.00051706,0.0184448283393712,0.0055228002089502,1.132999999999624e-05,78.705,11.083,1.6787,75.828,21.881,68,149.4
1770296.385,0.00051531,0.0184060382740813,0.0055228002089502,-2.2540000000005768e-05,79.781,11.087,1.6826,75.828,21.905,68,149.6
1773310.514,0.00053151,0.0181777282240692,0.0055228002089502,-2.3700000000046017e-06,81.549,11.054,1.7041,75.828,21.929,68,149.8
1776246.08,0.00050473,0.0184490492636075,0.0055228002089502,-3.3470000000001894e-05,83.89,11.12,1.6794,75.828,21.952,68,150.0
1763829.06,0.00049965,0.0175684664651941,0.0055228002089502,2.7400000000001152e-06,86.154,9.8854,1.7539,75.828,21.98,68,150.2
1751352.6239999998,0.00048359,0.0173744954232594,0.0055228002089502,1.0519999999999437e-05,76.341,9.863,1.7589,75.828,22.008,68,150.4
1738921.178,0.00051805,0.0167172385891199,0.0055228002089502,6.509000000000252e-05,38.17,9.629,1.8126,75.828,22.039,68,150.6
1726515.984,0.00054203,0.0164901110562082,0.0055228002089502,9.991000000000448e-05,18.779,9.5033,1.8219,75.828,22.072,68,150.8
1714154.673,0.00056982,0.0162582100685768,0.0055228002089502,0.00013908,5.1695,9.3979,1.8321,75.828,22.107,68,151.0
1701723.41,0.00059956,0.0163891509870156,0.0055228002089502,7.214999999999742e-05,0.63175,9.3566,1.8017,75.828,22.142,68,151.2
1689342.6160000002,0.00062267,0.016534862264384,0.0055228002089502,4.896999999999945e-05,5.9884,9.3636,1.7703,75.828,22.178,68,151.4
1676850.516,0.0005902,0.0169312014938272,0.0055228002089502,4.1489999999999e-05,19.59,9.4795,1.7137,75.828,22.212,68,151.6
1664304.165,0.000591,0.0173138671482868,0.0055228002089502,1.4449999999997478e-05,38.158,9.574,1.661,75.828,22.245,68,151.8
1651802.3099999998,0.00061131,0.0176263219741298,0.0055228002089502,2.079999999998485e-06,56.868,9.6427,1.6169,75.828,22.278,68,152.0
1654799.63,0.00061401,0.0176661902098298,0.0055228002089502,6.453000000000195e-05,72.129,9.6901,1.6091,75.828,22.31,68,152.2
1657791.564,0.00062475,0.0179880620939656,0.0055228002089502,5.079000000000318e-05,90.535,9.7622,1.5804,75.828,22.341,68,152.4
1660926.774,0.00065473,0.0183013686874991,0.0055228002089502,2.5260000000001784e-05,108.56,9.8136,1.5538,75.828,22.373,68,152.6
1664005.228,0.00064179,0.0186464752414463,0.0055228002089502,4.782000000000298e-05,123.1,9.8991,1.5254,75.828,22.403,68,152.8
1667108.395,0.00063657,0.0187664907651508,0.0055228002089502,3.693000000000397e-05,131.4,9.9378,1.516,75.828,22.433,68,153.0
1670236.365,0.00066183,0.0187559041279259,0.0055228002089502,-1.097999999999872e-05,132.86,9.91,1.5173,75.828,22.463,68,153.2
1673396.142,0.00066168,0.018664349878676,0.0055228002089502,2.901999999999776e-05,128.06,9.8781,1.5251,75.828,22.494,68,153.4
1676513.225,0.00064375,0.0184593274550284,0.0055228002089502,1.9979999999997264e-05,117.75,9.8352,1.5424,75.828,22.525,68,153.6
1679736.354,0.00067081,0.0180162797072836,0.0055228002089502,-1.4890000000004606e-05,104.17,9.7168,1.5807,75.828,22.558,68,153.8
1682945.856,0.00065655,0.0178611738148797,0.0055228002089502,1.2049999999993024e-05,89.344,9.6604,1.5948,75.828,22.592,68,154.0
1686112.1460000002,0.00064694,0.0177639919363034,0.0055228002089502,3.353999999999423e-05,75.931,9.6059,1.6039,75.828,22.626,68,154.2
1689384.1139999998,0.00067373,0.0176372900936402,0.0055228002089502,7.409999999996493e-06,65.245,9.5253,1.6158,75.828,22.662,68,154.4
1692635.256,0.00067729,0.0175404052834343,0.0055228002089502,4.610999999999871e-05,60.089,9.4921,1.6252,75.828,22.698,68,154.6
1695888.198,0.00067822,0.0177222532993373,0.0055228002089502,6.711999999999982e-05,61.861,9.5123,1.6089,75.828,22.734,68,154.8
1699188.48,0.00070266,0.017999368886065,0.0055228002089502,4.251000000000202e-05,69.825,9.5306,1.5845,75.828,22.77,68,155.0
1702536.318,0.00071406,0.0182523940537694,0.0055228002089502,7.158000000000363e-05,82.284,9.5805,1.5629,75.828,22.806,68,155.2
1705902.926,0.00071624,0.0184144295301815,0.0055228002089502,9.993000000000122e-05,97.648,9.6422,1.5496,75.828,22.841,68,155.4
1709317.596,0.00074887,0.018481944354488,0.0055228002089502,6.700999999999927e-05,113.6,9.6696,1.5443,75.828,22.876,68,155.6
1712826.36,0.00077815,0.0185654831577377,0.0055228002089502,9.085000000000074e-05,128.24,9.6969,1.5378,75.828,22.911,68,155.8
1716383.746,0.00076967,0.018544494231207,0.0065799312097854,0.0001139999999999,140.53,9.7487,1.5399,85.41,22.946,68,156.0
1719989.9640000002,0.00080491,0.0184504585970606,0.0065799312097854,9.78199999999978e-05,149.14,9.7363,1.5482,85.41,22.981,68,156.2
1723674.079,0.00083024,0.0186461324284144,0.0065799312097854,6.998000000000015e-05,154.55,9.7419,1.5324,85.41,23.017,68,156.4
1727407.396,0.00084669,0.0187457641940286,0.0065799312097854,8.903000000000128e-05,156.86,9.7359,1.5247,85.41,23.053,68,156.6
1731045.888,0.00084813,0.0187338924561888,0.0065799312097854,8.306000000000083e-05,157.83,9.7361,1.5262,85.41,23.088,68,156.8
1734785.6039999998,0.0008587,0.0188903566710492,0.0065799312097854,3.81100000000048e-05,158.82,9.7398,1.514,85.41,23.124,68,157.0
1738603.6260000002,0.00088797,0.0189685276046291,0.0065799312097854,-9.69999999997462e-07,162.09,9.7197,1.5082,85.41,23.161,68,157.2
1742396.261,0.00086835,0.0190865234982669,0.0065799312097854,2.828000000000002e-05,166.91,9.7639,1.4994,85.41,23.197,68,157.4
1746117.12,0.00084572,0.0193279769540439,0.0065799312097854,3.8399999999986e-06,173.19,9.8242,1.4811,85.41,23.232,68,157.6
1749887.803,0.00087641,0.0190392287233831,0.0065799312097854,-2.758000000000308e-05,178.19,9.7896,1.504,85.41,23.267,68,157.8
1753685.218,0.00086254,0.0191902273437634,0.0065799312097854,-1.0470000000004663e-05,184.96,9.8378,1.4926,85.41,23.302,68,158.0
1757434.16,0.00086039,0.0194209087417029,0.0065799312097854,-2.7540000000005628e-05,193.99,9.8888,1.4753,85.41,23.336,68,158.2
1761181.316,0.00085788,0.0194384156266736,0.0065799312097854,-6.827000000000204e-05,205.36,9.9321,1.4744,85.41,23.369,68,158.4
1764775.979,0.00081818,0.0195837318394821,0.0065799312097854,-1.977999999999929e-05,218.61,10.025,1.4638,85.41,23.399,68,158.6
1768472.97,0.00080814,0.0198116032151594,0.0065799312097854,9.95000000000234e-06,225.0,10.069,1.4473,85.41,23.43,68,158.8
1772225.632,0.00084276,0.0195846136337548,0.0065799312097854,5.24000000000274e-06,225.0,10.018,1.4645,85.41,23.462,68,159.0
1776005.436,0.00087034,0.0192293942846714,0.0065799312097854,9.911000000000812e-05,225.0,9.9704,1.4919,85.41,23.494,68,159.2
1779864.604,0.00086312,0.0193126500212897,0.0065799312097854,0.00011119,225.0,9.9812,1.4859,85.41,23.527,68,159.4
1783803.31,0.00091729,0.0191404947655985,0.0065799312097854,3.9820000000002976e-05,225.0,9.9179,1.4997,85.41,23.561,68,159.6
1787722.365,0.00091933,0.0193030812324713,0.0065799312097854,-0.00018978,225.0,9.9284,1.4875,85.41,23.595,68,159.8
1791593.1,0.00088258,0.0195840436413006,0.0065799312097854,-0.00016501,225.0,9.9785,1.4665,85.41,23.628,68,160.0
1794934.7999999998,0.00068056,0.0300177291994865,0.0065799312097854,-0.00020584,221.64,12.114,0.95699,85.41,23.63,68,160.2
1798229.776,0.00069811,0.0312599733077449,0.0065799312097854,-0.00022363,212.41,12.069,0.91912,85.41,23.632,68,160.4
1801606.828,0.00071145,0.0309752478270779,0.0065799312097854,-0.00019273,197.07,12.004,0.92773,85.41,23.636,68,160.6
1804970.118,0.0006957,0.0275789271662547,0.0065799312097854,-5.700000000000556e-06,98.535,11.555,1.0421,85.41,23.646,68,160.8
1808264.64,0.00068985,0.0273553483060091,0.0065799312097854,-2.160000000000955e-06,86.434,11.525,1.0508,85.41,23.656,68,161.0
1811537.636,0.00067486,0.0270623489911401,0.0065799312097854,-1.2500000000007783e-06,82.787,11.527,1.0623,85.41,23.666,68,161.2
1814860.104,0.00069595,0.0271257861634793,0.0065799312097854,5.146999999999464e-05,88.582,11.549,1.06,85.41,23.676,68,161.4
1818232.104,0.0007102,0.0275737526767865,0.0065799312097854,3.144999999999358e-05,103.32,11.621,1.0429,85.41,23.686,68,161.6
1821724.784,0.00074717,0.0275336651987562,0.0065799312097854,5.961999999999517e-05,122.11,11.672,1.0446,85.41,23.696,68,161.8
1825059.891,0.0007213,0.028674906964333,0.0065799312097854,4.4269999999996464e-05,143.12,11.821,1.0032,85.41,23.703,68,162.0
1828515.2,0.00073448,0.0295579069926211,0.0065799312097854,6.812999999999782e-05,166.33,11.931,0.9734,85.41,23.71,68,162.2
1831936.32,0.00074022,0.0303636248522174,0.0065799312097854,5.236999999999909e-05,188.73,12.043,0.94768,85.41,23.715,68,162.4
1835429.88,0.00077833,0.0304656652587138,0.0065799312097854,0.00010192,206.13,12.088,0.94467,85.41,23.72,68,162.6
1839025.986,0.00079954,0.0308590357957831,0.0065799312097854,8.867000000000122e-05,215.38,12.126,0.93279,85.41,23.726,68,162.8
1842725.052,0.00082322,0.029934391798403,0.0065799312097854,5.8940000000003817e-05,215.93,12.092,0.96177,85.41,23.733,68,163.0
1846402.24,0.00082315,0.0298168225072746,0.0065799312097854,2.512000000000184e-05,208.88,12.078,0.96573,85.41,23.74,68,163.2
1850010.035,0.00079916,0.0293500193628101,0.0065799312097854,-1.54999999999947e-05,195.0,12.052,0.98126,85.41,23.747,68,163.4
1853602.65,0.00080345,0.0281904482285701,0.0065799312097854,-3.4049999999995854e-05,176.29,11.96,1.0218,85.41,23.755,68,163.6
1857160.216,0.00078404,0.025482044931857,0.0065799312097854,-3.16799999999957e-05,88.146,11.577,1.1306,85.41,23.768,68,163.8
1860829.486,0.00078917,0.0248063016528569,0.0065799312097854,1.7820000000000144e-05,74.636,11.518,1.1616,85.41,23.783,68,164.0
1864399.762,0.00079147,0.0245848262525954,0.0065799312097854,-3.0600000000010744e-06,69.48,11.505,1.1722,85.41,23.797,68,164.2
