cumulative_penicillin,substrate,RQ,specific_production_rate,substrate_rate,base_flow,DO,OUR,viscosity
-4.422195,0.07626938,0.2683859,-0.19088782,-0.012501839,-0.07888533,-0.5664701,-0.022908477,-0.92439044
9.664758,0.6857959,0.4136962,0.09375655,0.0013780468,0.14667958,0.15080985,-0.051866885,1.0949428
4.515689,0.42968443,0.29478443,-0.30139333,-0.027753873,-0.115809955,0.35105833,-0.4419047,0.749907
-8.049517,-0.069156714,0.13895035,-0.5004442,-0.0035570178,-0.00766956,-0.25355682,0.066408254,-1.1920991
-12.072022,-0.5520802,-0.90047014,-0.04721303,-0.00925052,0.045618854,-0.023368226,0.1680574,-1.3669335
15.169572,0.71027166,0.80097187,0.57286936,-0.016644493,0.08056517,0.7442984,-0.0012247611,1.3986977
-11.996604,-0.60670334,-0.73896,0.1743902,0.0061323214,0.006957881,0.17241846,-0.01460484,-1.7605826
-5.7991166,-0.007893908,0.15692842,-0.31078994,-0.004876163,-0.077157326,-0.29010668,0.0080919415,-1.0558941
5.5703607,0.29609865,0.3694217,-0.063562274,-0.017780319,0.08071019,0.139734,0.21390957,0.69222933
-11.76587,-0.5236823,-0.708187,0.07670309,0.006395455,-0.1424587,0.21398154,-0.12682337,-1.7884842
-11.983379,-0.8065874,-0.39429945,0.06708097,-0.064402916,0.04575368,-0.32321247,-0.08320235,-1.2153653
-11.979895,-0.8014032,-0.38787073,0.07528616,-0.0764363,0.046018198,-0.34239104,-0.09434797,-1.1965752
6.53503,0.4559318,0.4866801,-0.014058159,-0.0066698687,-0.026024735,0.44703305,-0.4331001,1.1613808
-11.768337,-0.54379237,-0.7038606,0.068484366,0.007281749,-0.14334649,0.20515384,-0.1363754,-1.743095
1.0624453,-0.8412092,0.31494877,0.3968943,-0.007989124,0.0450215,-0.05091677,0.43100932,1.0596523
-11.984063,-0.8016294,-0.38720587,0.07015391,-0.07567358,0.044667847,-0.33822533,-0.09251995,-1.1931224
-0.61797523,0.38075128,0.21976136,-0.09419717,-0.005579032,0.042003468,0.028245497,-0.1104182,-0.6464956
-6.035487,0.06370269,0.21689719,-0.38245982,-0.0055192704,-0.09866885,-0.57602316,0.014327733,-1.073709
-1.7633234,0.47797507,0.049205266,-0.102946065,-0.0016579448,0.048808824,-0.33447585,-0.105728276,-0.9479888
8.352087,0.6748847,0.3452965,-0.09922499,-0.010256495,0.090217754,0.18535641,-0.081518516,1.2730627
-0.884575,0.36599648,0.078524075,-0.023077372,-0.00038559735,-0.113259465,-0.33011705,-0.07794824,-0.87910044
0.85571873,0.69721913,0.038388785,-0.08651693,-0.014536754,0.005029018,-0.13661951,-0.20422003,-0.870039
2.5805225,0.5042708,0.31594327,-0.17018889,-0.0041882577,0.023134029,0.29237014,-0.59076643,0.7879166
1.7268411,0.38304108,0.310952,-0.30764887,-0.038913794,0.0289085,0.122228354,-0.18133426,-0.09623223
-1.7410525,0.48066622,0.047491796,-0.04870921,0.00037847628,-0.016830595,-0.32121098,-0.14114606,-0.9225844
-11.812908,-0.53144515,-0.7128865,0.08009161,0.0068896534,-0.11253082,0.22328843,-0.11383884,-1.7853311
-1.0183976,0.30920225,-0.00541995,-0.085374415,0.0016105694,0.045259386,-0.18490435,-0.19394499,-0.89463496
-11.250404,-0.12030376,-0.7169076,-0.098625004,-0.0019074864,0.024011906,-0.061436325,0.1256094,-1.8136841
-8.990167,-0.21825059,-0.33724096,-0.301223,-0.01150208,-0.0039344053,-0.08839404,-0.025267124,-1.3138372
-11.941599,-0.39898577,-0.6067853,0.13366404,0.009905187,-0.009798784,-0.2651806,0.16361818,-1.842589
-0.23507282,0.3578968,0.07923871,-0.23324345,-0.008385299,-0.2967904,0.15823524,-0.19557148,-0.70924497
12.199476,0.544496,0.40698722,0.20916706,-0.0015162737,0.12890087,-0.00237602,-0.09974249,1.176719
-11.993183,-0.8343374,-0.4312743,0.06278841,-0.07737941,0.0637495,-0.34480235,-0.046209216,-1.1535128
0.4733091,-0.7109619,0.40586135,-0.12136394,0.06582643,0.03805595,0.14123774,0.05560112,1.2592242
10.326254,0.3393918,0.35951364,0.13999961,-0.0024767078,0.19281399,-0.029443178,0.08577374,0.6526134
-2.7697575,0.3828483,0.0052948226,-0.16222063,-0.009926755,-0.007516474,-0.36505315,-0.092182316,-0.977442
-11.642073,-0.2748795,-0.70721513,-0.038283184,-0.011512376,-0.0081248805,0.08637514,0.12212023,-1.8018401
-4.188582,0.5613631,-0.19727384,-0.1743434,-0.020848198,-0.043405246,-0.2627181,-0.14439847,-1.1218143
-6.055354,-0.02161012,0.29943493,-0.28226754,-0.0058345343,-0.22240576,-0.5501881,0.025231231,-1.0492605
8.512209,0.42167056,0.16329041,0.09910142,-0.061391324,0.07681912,0.18188463,-0.31892565,1.2595966
-11.534145,-0.10938191,-0.7481217,-0.04460558,0.008939264,-0.008823486,-0.025078708,0.12934877,-1.8265598
7.321836,0.17524664,0.27319315,0.16688597,-0.01401339,-0.0020714868,0.273217,-0.30155453,0.63784623
14.102627,0.7854457,0.24333824,0.08527509,0.020049395,-0.0068469304,0.34887654,0.4779235,1.4975348
9.137842,0.7537146,0.37200263,0.221284,-0.0046168016,0.14080729,0.028147219,0.62864554,1.1645104
-11.980806,-0.9197912,-0.8242475,0.17002618,-0.011087914,-0.06235212,0.088110104,0.14299437,-1.3607632
14.361215,0.8021984,0.024788652,-0.16492093,0.0010216291,0.010521905,0.4036925,-0.18088636,1.164647
10.399494,0.741159,0.13227776,0.18015921,0.009596965,0.15528905,0.5298096,-0.032187894,1.4050158
-3.5547178,-1.243633,0.35350308,-0.01403345,0.03108412,0.11175569,-0.3222455,0.2756527,1.0114287
4.4128637,0.4309418,0.2731401,-0.32603997,-0.035862155,-0.039876506,0.3498416,-0.4883939,0.7704975
-4.692052,0.03009667,0.28525865,-0.18154906,-0.014000493,-0.09607714,-0.5694666,-0.027079294,-0.9337815
-4.910659,0.035456233,0.100336455,-0.14710644,-0.012441004,-0.017649513,-0.32688242,-0.06357039,-1.0683982
11.170611,0.835709,0.3661724,-0.13102756,-0.002618255,0.11599,0.018612564,0.34095106,0.8256378
5.969385,0.23853566,0.25255817,0.006315113,-0.0211451,0.123798415,-0.1145424,0.20105706,1.0967324
8.437943,0.9208731,0.25416213,0.0051581454,0.019403035,0.003657481,0.22685969,0.19033799,1.2758965
-4.298845,0.38047978,0.24168241,-0.2517067,-0.0048952764,-0.022542061,-0.6074959,-0.053026646,-1.0468174
-2.9404457,0.46660727,0.24263605,-0.3689962,-0.011292475,-0.18584144,-0.55630314,-0.07451325,-0.9931656
3.6651733,0.7707788,0.38424566,-0.010507678,-0.012678431,-0.06501492,0.04484885,-0.13783115,-0.51959735
5.327248,0.23527554,0.15710363,0.066532075,-0.018716156,-0.21049175,-0.020945763,-0.28074607,-0.08398089
-11.846445,-0.45054248,0.2258461,-0.04596788,-0.13237068,0.055846564,-0.7640484,-0.48517346,-1.304998
-2.867108,-1.3234026,0.28939134,0.105950475,-0.004540882,0.05001553,0.009428232,0.18392102,0.90237683
2.5733387,0.60853094,0.26382002,-0.08639854,-0.01473823,0.031424057,0.07231002,-0.07430445,-0.5293252
5.0305657,0.14158575,0.2946038,-0.06860493,-0.02741996,-0.21194403,0.47189263,-0.5536851,1.2715594
6.236848,0.20021148,0.2601923,0.02292835,-0.016701117,0.05644608,0.3225724,-0.41982642,0.066473216
0.00075422245,0.47481462,0.3021298,-0.1189927,-0.008458468,0.038235582,0.021718593,-0.10817344,-0.66950315
2.298865,0.5538395,0.10781585,-0.035019156,-0.023580184,-0.008715266,-0.46779454,-0.11469901,-0.75510764
-6.8253417,-0.00025463325,0.07771425,-0.2557539,-0.0015009015,0.043657362,-0.34904698,-0.027432615,-1.1549649
-12.003354,-0.76000607,-0.846335,0.11204372,-0.011476761,0.016906766,-0.05649639,0.15752588,-1.3654944
-11.897384,-0.30343997,-0.7005257,-0.023190284,0.008757027,-0.17061074,0.068434075,0.13628094,-1.8069669
1.0465318,0.8510614,0.22318098,-0.19363697,-0.0228128,0.047319353,0.05442576,-0.070952944,-0.6352099
8.410439,0.009870022,-0.2242811,-0.397636,-0.0332013,-0.5259355,-0.5058006,0.22541316,0.45356804
-11.766692,-0.54578686,-0.70695335,0.07196992,0.006706949,-0.14305858,0.20716143,-0.13966846,-1.7414546
6.6481023,0.33174467,0.3418806,-0.01137018,-0.03394195,0.02866283,0.26063785,-0.25066704,1.2947513
0.84895456,0.18362108,0.073435664,-0.13232908,-0.025478112,-0.11054488,-0.08410129,-0.15337622,-0.8043705
-7.033674,-0.035953492,0.12614842,-0.3640609,-0.005642269,-0.07801826,-0.2850369,-0.002801717,-1.1909791
2.0472815,0.7991134,0.3369606,-0.23346123,-0.012099725,0.02558364,0.019224644,0.05969707,-0.88151866
-1.3601956,0.38253924,0.21101426,-0.20486689,-0.002392012,-0.29820564,-0.5163544,-0.046881843,-0.9534401
-4.5481586,0.10157284,-0.07458311,-0.09753698,-0.009115389,-0.029411832,-0.2752385,-0.047690596,-0.98682934
-4.139458,0.06514957,0.075609945,0.024700811,-0.007645284,-0.018826934,-0.31654152,-0.11411444,-0.9006911
-2.620883,-0.22159566,-0.52265465,0.072139814,-0.02315303,0.05772113,0.20434928,0.022756852,-0.4077567
-10.732467,-0.12290924,-0.72497046,-0.03334582,0.0013579174,0.008499087,0.00628001,0.08235329,-1.747188
8.490744,0.007911191,-0.07153348,-0.58491135,-0.028146014,-0.49875027,-0.5502013,0.25459918,0.52082384
-6.5316234,-0.030721135,0.08148384,-0.35502437,-0.0036816285,-0.0034148814,-0.06988737,-0.017955672,-1.1770818
-11.9207735,-0.28290182,-0.6945202,-0.021167489,0.011527502,-0.09260318,0.06746483,0.13955998,-1.8094655
-4.848685,0.00338957,0.1486091,-0.16526543,-0.008621123,-0.048729543,-0.29207456,-0.045968577,-1.0478657
14.935766,0.8104524,1.4834831,0.32995197,-0.00059283234,0.16129677,0.80832005,0.09477436,1.2259989
3.8467836,0.36039913,0.22901466,-0.17892474,-0.018521622,-0.054601435,0.25291434,-0.42994562,0.8682324
12.193926,0.8744859,0.34940633,0.2586627,0.0010707417,-0.24041289,0.16344763,-0.101675235,1.3863342
-1.2500937,0.40498844,0.16000484,-0.23311017,-0.0014692756,-0.20706059,0.17971505,-0.108559586,-0.83763164
5.370319,0.24453907,0.21379843,0.025875613,-0.021405984,0.13329194,-0.20769817,-0.06187817,-0.08375325
-5.3335624,-0.0021264146,0.14082429,-0.14298408,-0.009582663,-0.05672899,-0.3101415,-0.04507798,-1.1218843
3.2040265,0.26372105,0.19671214,-0.03672955,-0.025257831,-0.00064272573,-0.013617082,-0.033163097,0.056929745
8.737581,0.11382256,0.40507147,0.10677006,-0.033262894,0.060393263,0.54875827,-0.7071719,0.8976442
-10.708432,-0.24317099,-0.34817928,-0.30803925,-0.0050792764,0.031920087,0.057557207,0.018474745,-1.4192419
0.5447756,0.45828256,0.28924412,-0.034149703,-0.012570665,-0.018705161,0.14269628,-0.28996068,-0.593988
6.04783,0.08118717,0.22702785,-0.23468958,-0.0064415373,-0.08884928,-0.34028637,0.02559547,0.86945486
-10.410003,-0.22952966,-0.37592706,-0.3065558,0.0013715213,0.015437074,0.07151081,-0.03212402,-1.3490877
10.629985,0.46774814,0.5427422,0.08010533,0.0046684523,-0.037815254,0.41015425,-0.3341899,1.3925442
-3.0521033,0.015505528,-0.13728516,0.18497135,-0.00536449,-0.02371131,-0.272749,0.05482379,-0.9176193
11.154064,-0.20600829,0.21028832,-0.18834111,-0.014329425,0.08599118,-0.38081348,0.35390323,0.25406384
-6.519641,-1.2543164,0.1881231,-0.13083431,-0.0537001,0.05121886,-0.5435443,-0.14957382,0.79626006
10.828604,0.90837115,0.6453285,0.11970803,0.03510082,0.19119805,0.31297117,0.32142007,1.1075112
-4.1478786,0.4045445,-0.014017026,-0.19316347,-0.0085160155,-0.0198901,-0.31882998,-0.108522944,-1.1114658
5.1417894,0.28480655,0.4175155,-0.12986419,-0.023430038,0.019853888,0.42735124,-0.3208013,1.3651602
6.3540764,0.4850686,0.2071814,-0.039255783,-0.010625327,0.09854831,0.4800241,0.130371,1.4264506
-11.924431,-0.40285915,-0.6696281,0.12575446,0.0109895365,-0.023487112,-0.19285285,0.16075322,-1.8423821
9.880325,0.8847026,0.42607114,0.13022001,-0.0018693464,0.12664455,0.20101218,0.06061401,1.3632212
-7.4120317,-0.104363255,0.0494923,-0.4205838,-0.0073048887,-0.086681224,-0.060402054,0.0097447485,-1.1847191
8.04933,0.28998917,0.21114314,0.08806123,-0.0164588,0.0013720263,0.62605184,-0.09455414,1.0322745
0.5669406,0.80568904,0.3641441,-0.17374936,-0.008551112,-0.009712465,0.23936541,-0.06399243,-0.7858634
9.350237,0.24127044,0.38019195,0.12310897,-0.012468746,0.099348925,0.5782632,-0.47309536,0.9516472
0.9628277,0.7535012,0.016152667,-0.13415696,-0.020022133,0.022482567,0.14925687,-0.20931059,-0.5712255
-7.32275,-1.565515,0.20718552,-0.27474287,-0.05265489,0.05401785,-0.42929968,0.017413327,0.66993314
10.5941515,0.68202806,0.31530228,0.18169501,-0.00045688337,-0.11575451,0.21797337,0.38745615,1.2077914
-10.202524,-0.19689836,-0.34252498,-0.3031069,-0.0041782036,-0.07840254,0.0629795,-0.030027386,-1.3528794
9.148998,0.7085606,0.39144975,0.009675662,0.012511166,-0.28233978,0.32767507,-0.3726724,1.27394
9.045482,0.20090838,0.12679826,-0.1468124,-0.0018947774,-0.28464177,-0.027588667,-0.021370692,0.8656787
-6.6919074,-0.084898725,0.20623875,-0.53894883,-0.003240482,-0.12867683,-0.35274214,0.037664745,-1.1436217
-3.7903597,0.47627512,0.07661247,-0.18151958,-0.044303283,-0.05174047,-0.33012944,-0.12894964,-1.0863515
6.1946483,0.109897785,0.024626872,-0.2382277,-0.009178776,0.0442644,0.4473559,-0.42433158,0.95216525
-6.339894,-0.029827476,0.26610792,-0.45244768,-0.0059318296,-0.018304467,-0.39177763,0.047281947,-1.0392753
15.25124,0.87345946,0.6671351,0.006416745,0.005767824,-0.08709935,0.55490506,-0.26479328,1.5009308
12.103909,0.92997015,0.2561726,0.17101882,-0.014688964,0.12618569,0.28264126,0.5652836,1.3931202
4.678733,0.3142382,0.32922906,-0.07493282,-0.026167465,-0.1543058,0.19080807,-0.43948093,-0.056028545
5.340902,-0.05210208,0.21042025,-0.09682592,-0.031601284,-0.14555718,0.095212385,-0.7364224,1.0371623
7.2632265,0.35409716,0.12505071,0.014809474,-0.024383076,0.06254956,-0.18586214,0.2974095,1.2212981
11.739543,0.879873,0.28756976,-0.00034623954,0.0017341129,0.12083868,0.20683572,0.317906,1.3954571
-1.8211461,-1.1598016,0.2470757,0.21959987,-0.061999604,0.068202086,0.33712587,0.24614242,0.96527183
-11.775533,-0.58293676,-0.7165288,0.09760395,0.006359155,-0.1399232,0.20633756,-0.07221258,-1.7823771
2.2044096,0.75642306,0.021140479,-0.049634602,-0.0186514,-0.007604155,0.16643615,-0.18895204,-0.707024
3.2833216,0.27637815,0.23625766,-0.16392982,-0.032945845,0.15857065,-0.04129248,-0.20293811,0.046099607
-9.796096,-0.22282104,-0.3533836,-0.25599846,-0.0026731943,0.02521657,0.01124919,0.007103424,-1.3838388
-11.992439,-0.58604777,-0.7310982,0.17294908,0.006580554,0.002398868,0.14190193,0.013325817,-1.7854902
-5.024892,0.37856957,0.22419576,-0.2202246,-0.004746196,-0.080345176,-0.63852257,0.01392989,-1.2054676
-4.9552164,-0.07707571,0.17523843,-0.23647465,-0.009671482,0.037573796,-0.42102998,-0.022803843,-0.9733349
4.036996,0.19811454,0.25055373,-0.01724838,-0.025963968,0.052809812,-0.10509213,-0.24514459,-0.044870686
0.6931072,-0.24246345,0.25566593,0.2877983,-0.04626871,0.17656416,-0.26283202,0.47356603,1.1904687
-0.71668386,0.37434843,0.17441513,-0.07904467,-0.0072094603,0.017265614,-0.3877817,-0.04041075,-0.900813
-2.3747602,0.12418895,0.19092618,-0.17205438,0.004200385,0.0035644653,-0.25500673,0.1086705,-0.83083284
1.043855,0.5395607,0.35905218,-0.1191641,-0.015626032,0.03536489,0.16698492,-0.056898534,-0.73540664
-11.481937,-0.13581483,-0.73008215,-0.0833663,0.014062902,0.046746794,0.0014825334,0.13477017,-1.8020625
-11.95015,-0.58816665,-0.73312676,0.16548362,0.007313323,-0.087154135,0.1393132,0.059562624,-1.7720311
14.310406,0.8214401,-0.0039497353,-0.15684474,0.009935167,-0.028949806,0.42163703,0.22131047,1.2150742
-7.208336,-0.06755424,0.22208129,-0.4324375,-0.007885565,0.0030094888,-0.52169263,0.052800443,-1.0942858
-6.0227814,0.037420344,0.13989307,-0.20949256,-0.0040712697,-0.02585018,-0.28151867,-0.0587111,-1.1218868
5.942798,0.35660177,0.35815662,-0.040616315,-0.02174866,0.223396,0.19587041,-0.38198712,0.089992985
6.482222,0.25516456,0.191294,-0.22813584,-0.016548948,-0.37315962,0.3485237,-0.10788742,0.9692342
-11.077281,-0.099561155,-0.7332656,-0.052132506,-0.008688081,0.02017147,0.024206966,0.051410586,-1.7637804
-9.181288,-0.19665629,-0.29263696,-0.30525836,-0.001342786,-0.09334838,-0.028471937,-0.0064347796,-1.3284596
12.062889,0.9124496,0.22992487,-0.24102625,0.023340415,-0.14192113,-0.51818794,0.1431989,0.5363539
-11.801905,-0.5860051,-0.7066681,0.09465998,0.0073719076,-0.1410273,0.2401527,-0.072114624,-1.7927476
14.644913,0.8656912,0.23389164,-0.07166646,-0.030073354,0.2387616,0.5260377,0.00043546496,1.5066017
-6.449873,-0.05275091,0.17813772,-0.34670123,-0.008296917,-0.21622665,-0.30602497,0.02953648,-1.161064
0.4531794,0.5438729,0.15501495,-0.15960118,-0.012252822,0.0058992975,-0.87438345,-0.017557371,-0.9301989
-5.4238076,0.39173755,0.24910937,-0.28801343,-0.0062667364,-0.07503528,-0.66705096,0.02859544,-1.1770535
3.2449245,0.37751037,0.2582521,-0.29508415,-0.025890414,-0.19861309,0.19247906,-0.17840175,0.93824923
-0.3336833,-0.7982248,0.24473214,0.0995391,0.012011734,-0.018064631,-0.23484468,0.2650957,1.0644287
0.5448582,0.4202227,0.3136772,-0.05187318,-0.012779494,0.011025115,-0.07134802,-0.13813356,-0.5175061
-3.7117496,0.18398342,-0.10573285,-0.022372238,-0.02159797,-0.10078345,-0.28017217,-0.08253815,-0.8762765
4.846613,0.32354182,0.32982725,-0.074672304,-0.0256738,-0.16824631,0.18092614,-0.44456494,-0.09333948
-12.029466,-0.4076795,-0.76141024,0.12242795,0.009513578,0.026894063,-0.032490663,0.15847176,-1.8432782
13.007616,0.9824249,0.26365396,-0.039647702,-0.001691097,-0.6577531,-0.7675288,0.26428246,1.26134
-0.3271979,0.52123886,0.20456412,-0.16866404,-0.0077219126,0.02997666,0.26771113,-0.1588076,-0.6923952
3.4949143,0.40287223,0.29635626,0.04745785,-0.024123598,0.21752316,-0.37326995,0.16708235,0.514634
-11.987706,-0.41539094,-0.6733637,0.12986952,0.0083929105,0.045348883,-0.19156313,0.16358258,-1.8366107
-11.328061,-0.14763314,-0.7237137,-0.06961002,0.015778353,0.049857527,-0.041430406,0.1331469,-1.8041772
-2.3780203,0.1976723,-0.112823114,-0.004314287,-0.00044483106,-0.06006183,-0.12014674,-0.0694978,-0.84053403
-5.3436165,-0.0021287578,0.14023218,-0.14563642,-0.0059306677,-0.04843325,-0.3086822,-0.045695182,-1.121371
-11.471892,-0.09947452,-0.73709697,-0.07564467,0.008638123,-0.0077233347,0.05927282,0.079483934,-1.777504
-10.580977,-0.23127459,-0.3827269,-0.28974953,-0.004864448,0.008949443,0.09085481,0.026379637,-1.4116446
7.6124454,0.33375597,0.25144342,0.062396113,-0.0053075803,0.12915333,-0.033763878,0.5042713,1.2830553
11.743067,0.910356,0.32042417,0.1480697,-0.01763162,-0.3890665,0.05944092,0.41250515,1.7783549
7.848678,0.8836967,0.1897489,-0.15438417,-0.05772403,0.11998948,0.12056573,-0.007573863,0.99578804
-11.743348,-0.11638681,-0.731484,-0.03856288,-0.011035737,0.046387646,0.027727032,0.10617307,-1.8066958
-11.783326,-0.5301757,-0.71092033,0.07700427,0.007476436,-0.14295802,0.22794972,-0.1164233,-1.7877952
-7.121914,0.0023923703,0.08299214,-0.27583706,-0.007329932,0.02547648,-0.34927124,-0.0159478,-1.1689075
-2.0050917,-0.9677809,0.22069392,0.2353294,-0.08248164,0.04489526,-0.26247022,0.25267878,0.87630737
-5.7591805,-0.015439469,0.29920584,-0.3407162,-0.006085431,-0.016190376,-0.49393186,-0.028875474,-1.0033709
9.820971,0.8145249,0.6002092,0.30606154,0.02054525,0.17930807,-0.26775572,0.2413344,0.8599548
0.5939017,0.4174764,0.2891662,-0.11013372,-0.012269087,0.006420791,0.16676892,-0.027779397,-0.89654475
11.443856,0.9144901,0.31140536,0.3282945,0.0057091415,0.20379041,0.35728198,0.7356095,1.1279587
16.236794,0.7674861,0.44340855,-0.0028515256,0.013698166,-0.027776696,0.39303836,-0.27219597,1.4718872
0.62725556,0.69591993,0.10081491,-0.04195022,-0.013902579,-0.15610993,-0.507665,-0.18463562,-0.8199161
4.59254,0.114798896,0.27163532,-0.011358955,-0.024710763,0.053491835,0.038949706,-0.45939264,-0.011055145
-1.3743267,0.7492363,0.21651669,-0.30358332,0.0011244061,0.05478612,0.06162993,0.017166628,-0.883958
-11.958714,-0.6004902,-0.13518965,-0.0028809467,-0.0746505,0.049037352,-0.5516483,-0.21872224,-1.2477727
-1.9994309,-1.3029507,0.218258,0.4346866,-0.057006825,0.042483352,-0.4112638,0.24664304,0.8755943
5.276705,-0.16067316,0.3588065,0.098050006,-0.026330275,0.19654393,0.39814767,0.05493661,1.3957788
-11.969628,-0.40379417,-0.7543665,0.120208755,0.011362332,0.007563952,-0.0864586,0.15817057,-1.840783
9.613727,0.78590244,0.68045336,0.13183288,0.0063671237,-0.08268794,0.32591152,-0.24854557,1.5841088
-2.6797466,0.3334238,0.02928737,-0.14317353,-0.011791064,-0.13695998,-0.5600921,-0.07919751,-1.0396154
-4.399157,0.07767119,0.23488042,-0.21443914,-0.010481649,-0.09170856,-0.56440085,0.010748369,-0.92809075
2.1463912,0.7365961,0.025720533,-0.12051176,-0.025968729,0.030926976,0.118998006,-0.16564369,-0.58492106
-1.954224,0.3347226,0.15463534,-0.2637441,-0.0039075143,0.04620078,-0.43407628,-0.06353301,-0.87542814
7.0884333,0.26445475,0.24246971,0.050453227,-0.010584285,-0.24936466,0.025691882,0.17877282,1.3201054
2.291057,0.66197664,0.17603543,-0.12676558,-0.02499065,0.022146191,-0.3205049,-0.039728403,-0.52984923
-2.3533132,0.49180272,0.11822763,-0.20268552,-0.0030565786,-0.006990693,-0.27153477,-0.09232065,-0.98260146
4.5386996,0.25221288,0.19254464,-0.088403165,-0.033769954,0.20277481,-0.16261744,-0.047384035,0.006378354
-10.078062,-0.21604706,-0.35859653,-0.29958186,-0.0020431562,-0.0068686465,0.01918394,-0.018671352,-1.352047
-12.001718,-0.7557026,-0.85162264,0.11198849,-0.011294374,0.044203013,-0.08249682,0.1493795,-1.3597527
9.029628,1.0097263,0.09759298,-0.0776056,-0.0012232804,-0.33879796,0.09129225,0.07895757,1.265761
2.1939776,0.71247375,0.3799688,-0.04032667,-0.016947435,0.013767733,0.13225964,0.006280528,-0.73897356
5.772181,0.2363107,0.20181027,-0.21936795,-0.011872011,-0.3597532,-0.67380184,-0.25690174,0.4154833
2.8732288,-0.53991044,0.24930848,0.11845861,-0.20678897,0.08941181,0.031490393,0.23122051,1.287429
-12.037807,-0.7544621,-0.8569754,0.114596166,-0.012170428,0.03331099,-0.027642092,0.14995362,-1.3658217
3.338364,0.8064069,0.2790308,0.1534901,-0.009944374,-0.005352091,-0.04637595,-0.09652884,-0.5322613
4.405749,0.7946137,0.09048702,0.03927961,-0.014588979,-0.04523099,0.079050645,-0.22276217,-0.6924259
-0.87182474,0.33445147,0.29693952,0.010355892,0.0024527058,0.05216038,0.0060641756,-0.07280225,-0.6657094
-5.9478574,0.024275722,0.14647254,-0.18952043,-0.0070219687,-0.11154293,-0.2866751,-0.05262479,-1.0857719
9.225245,0.59493095,-0.011110838,-0.18989086,0.022964006,0.14034152,-0.09982107,-0.12905382,0.7933012
7.845506,0.2735914,0.4811689,0.14163008,-0.021582577,0.039114296,0.12430591,-0.042045806,0.97833276
11.561789,1.009647,0.5982592,0.25679982,0.0064813714,0.13984329,-0.0028048418,0.19796066,1.0649902
12.553753,0.8359722,0.29003036,-0.07082955,-0.008770812,0.13352433,0.54558855,-0.08695396,1.3707498
-0.08505659,0.4981354,0.2639354,-0.24330042,-0.0032070584,-0.04548926,0.32284108,-0.07499284,-0.7982053
-11.786137,-0.5845367,-0.7034496,0.094589375,0.006662704,-0.14075494,0.22096491,-0.07156804,-1.7948767
10.370025,0.7261878,0.24550444,0.090644814,0.00038530346,-0.48921242,-0.010493641,0.120054066,1.1747888
4.586595,0.23472361,0.26204956,-0.04873441,-0.047961637,0.07349972,0.07162127,-0.04540598,0.84793353
11.664347,0.8351042,0.12567177,0.06516629,0.019230828,-0.62008923,-0.20889686,0.2471839,1.1924675
-1.550629,0.5083041,0.06372039,-0.018402563,0.0024619005,0.031781193,-0.33485386,-0.118310295,-0.9685029
0.21898693,0.27649212,0.09581525,-0.14797768,-0.012826674,-0.17831528,-0.058654334,-0.17164193,-0.8113081
8.085136,0.27335906,0.034471907,-0.004576539,0.043287277,0.13495632,0.005831899,0.29836705,1.2052076
9.460175,0.77226174,0.46673512,0.22424008,-0.0016899651,0.20770974,-0.030121569,-0.114928655,1.3139118
6.8692994,-0.2394336,0.3836652,0.21721624,-0.19112678,0.15558407,0.1149322,0.41495433,1.3870838
-0.7998384,0.5028576,0.28129217,-0.18715046,-0.0059671286,-0.022580685,0.26359442,-0.051327195,-0.8287326
2.8818839,0.6522669,0.28007212,-0.20402601,-0.019539306,0.050295796,0.0922471,-0.06789247,-0.7190936
11.219132,0.8588978,0.5063449,0.28293058,-0.006454165,0.14504445,-0.018564865,0.40920213,1.5188136
-10.538782,-0.27295375,-0.31660837,-0.30410728,-0.0010678177,0.031040337,0.0049325507,0.026177641,-1.4151083
-2.4031935,0.45023465,0.22419049,-0.32358363,0.00070333673,0.0076310933,-0.30170953,-0.0028808054,-0.9004307
-9.427275,-0.21934946,-0.33823073,-0.24705121,-0.0027383317,0.014811415,-0.0029612677,-0.027653433,-1.3645244
5.066799,0.498172,0.09785975,-0.08893153,-0.026235059,0.015228713,0.2909256,-0.3775626,-0.064388655
-11.383645,-0.27480903,-0.72340244,-0.04165814,-0.002065467,-0.033904154,0.077342324,0.10417807,-1.7477975
-12.0613785,-0.90724844,-0.83096844,0.17512566,-0.010867936,0.0073092766,0.09290667,0.14644472,-1.3693411
-11.986902,-0.7997454,-0.3851043,0.0759935,-0.07612389,0.04735639,-0.33987716,-0.09545516,-1.1954815
-11.672852,-0.13029161,-0.7277426,-0.052478354,0.010181417,-0.115510225,-0.0154653555,0.12354878,-1.8023686
1.7080965,0.74721843,0.17833179,-0.14547837,-0.019238716,0.03891503,0.31512493,-0.10746766,-0.6101284
3.4742727,0.13824578,0.26093817,-0.2002434,-0.026928356,0.0035075997,0.13659753,-0.4622235,0.02979759
-0.86700284,0.5437831,0.13901134,-0.25315773,-0.008437946,-0.4143046,-0.70258737,-0.10612486,-0.9417966
-8.68751,-0.22887288,-0.2926753,-0.23116778,-0.0019524004,-0.019042512,-0.029202983,-0.011594597,-1.3256099
10.415608,0.34455213,0.10816936,-0.070942305,-0.021002753,-0.22229134,-0.17788771,0.42941052,1.5223858
-2.0908794,0.36510578,0.14977922,-0.24607222,-0.0071802544,0.040033054,-0.42901048,-0.14980875,-0.83916587
